10/04/2018 08:44:43 PM: Namespace(audio='call', fraction_to_drop=0.5, k=60, num_samples=360, r=60, speed_over_accuracy=1)
10/04/2018 08:44:43 PM: num_cores:
10/04/2018 08:44:43 PM: 72
10/04/2018 08:44:43 PM: Parallelize sampling.
10/04/2018 08:44:43 PM: The signal length is 530160: 
10/04/2018 08:44:43 PM: The number of frames 'K' is 1035: 
10/04/2018 08:44:43 PM: The length of each frame 'L' is 512: 
10/04/2018 08:44:44 PM: START
10/04/2018 08:44:44 PM: [0.0, 'ground set remaining:', 44139, 'size of current solution:', 0]
10/04/2018 08:47:33 PM: [406.92201642134694, 'ground set remaining:', 44103, 'size of current solution:', 36]
10/04/2018 08:47:38 PM: [418.5399396743912, 'ground set remaining:', 44102, 'size of current solution:', 37]
10/04/2018 08:47:43 PM: [428.8084063228051, 'ground set remaining:', 44101, 'size of current solution:', 38]
10/04/2018 08:47:48 PM: [439.8722309677373, 'ground set remaining:', 44100, 'size of current solution:', 39]
10/04/2018 08:47:53 PM: [452.8730539308448, 'ground set remaining:', 44099, 'size of current solution:', 40]
10/04/2018 08:47:58 PM: [462.5261770901566, 'ground set remaining:', 44098, 'size of current solution:', 41]
10/04/2018 08:48:02 PM: [472.9598896124205, 'ground set remaining:', 44097, 'size of current solution:', 42]
10/04/2018 08:48:07 PM: [482.70871501822035, 'ground set remaining:', 44096, 'size of current solution:', 43]
10/04/2018 08:48:12 PM: [492.3538888592707, 'ground set remaining:', 44095, 'size of current solution:', 44]
10/04/2018 08:48:16 PM: [501.8413844177161, 'ground set remaining:', 44094, 'size of current solution:', 45]
10/04/2018 08:48:21 PM: [511.28095192721514, 'ground set remaining:', 44093, 'size of current solution:', 46]
10/04/2018 08:48:26 PM: [520.6604624038088, 'ground set remaining:', 44092, 'size of current solution:', 47]
10/04/2018 08:48:31 PM: [530.9089548162217, 'ground set remaining:', 44091, 'size of current solution:', 48]
10/04/2018 08:48:35 PM: [540.9078479594275, 'ground set remaining:', 44090, 'size of current solution:', 49]
10/04/2018 08:48:40 PM: [551.1701148887051, 'ground set remaining:', 44089, 'size of current solution:', 50]
10/04/2018 08:48:45 PM: [560.9568710331586, 'ground set remaining:', 44088, 'size of current solution:', 51]
10/04/2018 08:48:50 PM: [570.6785582717382, 'ground set remaining:', 44087, 'size of current solution:', 52]
10/04/2018 08:48:55 PM: [580.3329954329583, 'ground set remaining:', 44086, 'size of current solution:', 53]
10/04/2018 08:49:00 PM: [589.7200204298175, 'ground set remaining:', 44085, 'size of current solution:', 54]
10/04/2018 08:49:05 PM: [599.228767153573, 'ground set remaining:', 44084, 'size of current solution:', 55]
10/04/2018 08:49:10 PM: [608.3817660455742, 'ground set remaining:', 44083, 'size of current solution:', 56]
10/04/2018 08:49:15 PM: [618.379041689526, 'ground set remaining:', 44082, 'size of current solution:', 57]
10/04/2018 08:49:20 PM: [627.8349597521996, 'ground set remaining:', 44081, 'size of current solution:', 58]
10/04/2018 08:49:25 PM: [637.3373088957882, 'ground set remaining:', 44080, 'size of current solution:', 59]
10/04/2018 08:49:30 PM: The signal length is 530160: 
10/04/2018 08:49:30 PM: The number of frames 'K' is 1035: 
10/04/2018 08:49:30 PM: The length of each frame 'L' is 512: 
10/04/2018 08:49:31 PM: START
10/04/2018 08:49:31 PM: [0.0, 'ground set remaining:', 44139, 'size of current solution:', 0]
10/04/2018 08:49:37 PM: [12.782834792394754, 'ground set remaining:', 44138, 'size of current solution:', 1]
10/04/2018 08:49:44 PM: [25.32604618272213, 'ground set remaining:', 44137, 'size of current solution:', 2]
10/04/2018 08:49:50 PM: [37.07696340374869, 'ground set remaining:', 44136, 'size of current solution:', 3]
10/04/2018 08:49:57 PM: [49.20741689107374, 'ground set remaining:', 44135, 'size of current solution:', 4]
10/04/2018 08:50:04 PM: [61.6118898980277, 'ground set remaining:', 44134, 'size of current solution:', 5]
10/04/2018 08:50:11 PM: [73.21260786257587, 'ground set remaining:', 44133, 'size of current solution:', 6]
10/04/2018 08:50:18 PM: [85.08209229878251, 'ground set remaining:', 44132, 'size of current solution:', 7]
10/04/2018 08:50:25 PM: [96.59309601457842, 'ground set remaining:', 44131, 'size of current solution:', 8]
10/04/2018 08:50:31 PM: [108.50378087098555, 'ground set remaining:', 44130, 'size of current solution:', 9]
10/04/2018 08:50:38 PM: [119.88109459677722, 'ground set remaining:', 44129, 'size of current solution:', 10]
10/04/2018 08:50:44 PM: [130.520299492029, 'ground set remaining:', 44128, 'size of current solution:', 11]
10/04/2018 08:50:51 PM: [141.8307300437833, 'ground set remaining:', 44127, 'size of current solution:', 12]
10/04/2018 08:50:57 PM: [152.99449189932562, 'ground set remaining:', 44126, 'size of current solution:', 13]
10/04/2018 08:51:04 PM: [164.26183622072315, 'ground set remaining:', 44125, 'size of current solution:', 14]
10/04/2018 08:51:10 PM: [174.63435950908877, 'ground set remaining:', 44124, 'size of current solution:', 15]
